tn,ID,genus,svl,gscm,hv,zv,hvtf,zvtf,mv,av,lv,mvtf,avtf,over,dtaf,zpaf,zpmx,dft,AH,LD,gscm_rel,hv_rel,zv_rel,hvtf_rel,zvtf_rel,mv_rel,av_rel,lv_rel,mvtf_rel,avtf_rel,over_rel,dtaf_rel,zpaf_rel,zpmx_rel,dft_rel,AH_rel,LD_rel
192,2019DC07,Dendrelaphis,46.19933333,28.94343554,0.055289535,0.093634519,0.006871475,0.018576568,0.494053408,0.098264748,0.456499653,0.494053408,0.186438037,0.001776191,0.058924903,0.023972432,0.028317514,0.060009981,0.046708211,0.023064566,62.6490329,0.119676044,0.202675043,0.014873537,0.040209603,1.069395102,0.212697329,0.988108745,1.069395102,0.403551357,0.003844626,0.127544921,0.05188913,0.061294205,0.129893608,0.101101482,0.049924023
193,2019DC07,Dendrelaphis,46.19933333,31.06343015,0.151764238,0.175342942,0.06111048,0.172974444,1.43892379,0.128034045,1.078756848,1.43892379,0.21587758,0.048144085,0.259164035,-0.103408231,0.064096458,0.214096546,-0.000128034,0.105021876,67.23783205,0.328498763,0.379535655,0.132275676,0.374408962,3.114598603,0.277133966,2.335005227,3.114598603,0.467274233,0.104209481,0.560969209,-0.223830569,0.138738924,0.463419125,-0.000277133,0.227323358
204,2019DC07,Dendrelaphis,46.19933333,25.3022198,0.023841488,0.042478988,0.000584828,0.01086875,0.377834113,0.110819867,0.377834113,0.377834113,0.346247775,0.013808168,0.031927483,0.019858455,0.019858455,0.022473066,0.041893274,0.021549164,54.76749983,0.051605696,0.091947189,0.00126588,0.023525773,0.817834556,0.239873303,0.817834556,0.817834556,0.749464874,0.029888241,0.069108103,0.042984289,0.042984289,0.048643702,0.090679391,0.046643884
205,2019DC07,Dendrelaphis,46.19933333,25.94239419,0.07074348,0.056299031,0.003761643,0.010152791,0.466180631,0.069559809,0.307838406,0.307838406,0.251001005,0.002344661,0.021227882,0.017775463,0.017775463,0.022638777,0.024037783,0.005560794,56.15317867,0.153126626,0.121861133,0.008142202,0.021976055,1.009063545,0.150564531,0.666326512,0.666326512,0.543300059,0.005075097,0.04594846,0.038475582,0.038475582,0.04900239,0.052030583,0.012036525
206,2019DC07,Dendrelaphis,46.19933333,26.92926606,0.028144679,0.039109003,0.023940506,0.011137045,0.39127687,0.109421661,0.39127687,0.39127687,0.178871713,0.003259107,0.047662547,0.017258811,0.02398254,0.041228497,0.029596105,0.013025806,58.28929579,0.060920097,0.084652742,0.051820024,0.024106506,0.846931853,0.23684684,0.846931853,0.846931853,0.387173797,0.007054446,0.103167176,0.037357272,0.051911009,0.089240459,0.064061758,0.028194793
207,2019DC07,Dendrelaphis,46.19933333,27.96347659,0.06647417,0.135409531,0.008357526,0.019479695,0.618483728,0.112704043,0.458264585,0.618483728,0.356468174,0.017459863,0.073496767,0.022598081,0.024531177,0.05845093,0.038906677,0.016666787,60.52787902,0.143885561,0.293098452,0.018090144,0.042164451,1.338728687,0.243951665,0.991928999,1.338728687,0.771587269,0.037792456,0.159086207,0.048914301,0.053098551,0.12651899,0.084214802,0.036075817
211,2019DP08,Dendrelaphis,119.094,39.69271424,0.179875638,0.114987743,0.044999317,0.114987743,1.281228986,0.110978077,1.281228986,1.281228986,0.575309536,0.067724989,0.234679323,0.048251956,0.090049093,0.164552371,0.035571195,-0.011576273,33.32889503,0.151036692,0.096552088,0.037784706,0.096552088,1.075813211,0.09318528,1.075813211,1.075813211,0.483071805,0.056866835,0.197053859,0.040515858,0.07561178,0.13817016,0.029868167,-0.009720283
216,2019DP08,Dendrelaphis,119.094,51.96319545,0.049226424,0.024747401,0.01046449,0.015085112,0.467339219,0.105091595,0.424006471,0.467339219,0.389491585,0.026381956,0.106700929,0.014986144,0.021550482,0.081690269,0.049237269,0.035245314,43.63208512,0.041334092,0.020779721,0.008786748,0.012666559,0.39241206,0.08824256,0.356026728,0.39241206,0.327045514,0.022152212,0.089593875,0.012583458,0.018095355,0.068593102,0.041343199,0.029594534
217,2019DP08,Dendrelaphis,119.094,55.16973964,0.156499134,0.074134602,0.014764367,0.069106797,1.12291515,0.107042404,1.12291515,1.12291515,0.579579242,0.043060172,0.173753235,0.031542554,0.05489803,0.134128221,0.060495433,0.021703379,46.32453326,0.131408076,0.062248814,0.012397239,0.058027102,0.942881379,0.089880602,0.942881379,0.942881379,0.486656962,0.036156458,0.145895876,0.026485427,0.046096386,0.112623827,0.050796374,0.018223738
218,2019DP08,Dendrelaphis,119.094,58.11429281,0.056661941,0.09580664,0.021516811,0.081386332,1.129991134,0.076246681,1.097237776,1.129991134,0.500809188,0.052855792,0.197766436,0.05929862,0.090126484,0.145236607,0.078631854,0.020022073,48.79699465,0.047577494,0.080446236,0.018067082,0.068337894,0.948822891,0.064022269,0.921320785,0.948822891,0.420515885,0.044381575,0.16605911,0.049791442,0.075676763,0.121951238,0.066025034,0.016811991
219,2019DP08,Dendrelaphis,119.094,62.00934962,0.058257161,0.074348263,0.025286988,0.059321172,1.243919123,0.191113162,1.243919123,1.243919123,0.43324609,0.050715786,0.247461689,0.02605981,0.070810422,0.196458079,0.052743365,0.027124461,52.06756815,0.048916957,0.062428219,0.021232797,0.049810378,1.044485132,0.160472536,1.044485132,1.044485132,0.363784985,0.042584669,0.207786865,0.021881716,0.05945759,0.164960518,0.044287172,0.022775674
221,2019DP08,Dendrelaphis,119.094,51.73776936,0.039243614,0.062265485,0.035495059,0.062265485,0.771508154,0.190629,0.771508154,0.771508154,0.392892001,0.035894492,0.182218063,0.038915486,0.049585521,0.146539231,0.061303188,0.022509124,43.44280094,0.032951798,0.052282638,0.029804238,0.052282638,0.647814461,0.160065998,0.647814461,0.647814461,0.329900751,0.030139631,0.153003562,0.032676278,0.041635616,0.123045016,0.051474623,0.018900301
222,2019DP08,Dendrelaphis,119.094,50.93604117,0.04798111,0.049279379,0.024539778,0.049279379,0.742735288,0.127420278,0.727787489,0.742735288,0.449828097,0.039197904,0.141424091,0.03984885,0.04452296,0.105074172,0.054647872,0.015345337,42.76961154,0.040288436,0.041378558,0.020605385,0.041378558,0.623654666,0.106991349,0.611103405,0.623654666,0.377708447,0.032913416,0.118749971,0.033459998,0.037384721,0.088227931,0.045886335,0.012885063
223,2019DP08,Dendrelaphis,119.094,48.72452295,0.054371,0.048677013,0.022410983,0.04274041,0.449190318,0.113771858,0.449190318,0.449190318,0.343670183,0.025450943,0.123327954,-0.00219653,-0.00101707,0.097474893,0.009704346,0.011768854,40.9126597,0.045653853,0.040872767,0.018817895,0.035887962,0.377172921,0.095531142,0.377172921,0.377172921,0.288570526,0.021370466,0.103555137,-0.001844367,-0.000854006,0.081847023,0.008148476,0.009881987
224,2019DP08,Dendrelaphis,119.094,48.85826141,0.00892341,0.024472724,0.00892341,0.024472724,0.446981565,0.12932034,0.415857072,0.446981565,0.310170715,0.017713281,0.097368991,0.039499507,0.042555359,0.082448356,0.062128899,0.023076709,41.02495626,0.007492745,0.020549082,0.007492745,0.020549082,0.375318291,0.10858678,0.349183899,0.375318291,0.260441933,0.014873361,0.081758099,0.033166665,0.03573258,0.069229647,0.052167951,0.019376886
236,2019DP09,Dendrelaphis,109,45.93962046,0.075339483,0.074160708,0.014747458,0.02580799,0.892962665,0.093555908,0.381795072,0.433763602,0.272585313,0.0350372,0.139075052,0.057532412,0.068206862,0.106918228,0.066008754,0.00891233,42.14644079,0.069118792,0.068037347,0.013529778,0.023677055,0.819231803,0.085831108,0.350270708,0.397948259,0.250078269,0.03214422,0.12759179,0.052782029,0.062575103,0.098090117,0.06055849,0.00817645
237,2019DP09,Dendrelaphis,109,48.53073406,0.030003906,0.065476859,0.021623428,0.063737669,0.911380577,0.252541945,0.864813092,0.911380577,0.292778975,0.029795974,0.220707485,0.017585794,0.081323463,0.191467358,0.054447614,0.037445511,44.52360923,0.027526519,0.060070513,0.019838007,0.058474925,0.83612897,0.231689858,0.793406506,0.83612897,0.268604564,0.027335756,0.202483931,0.016133756,0.074608681,0.175658127,0.04995194,0.03435368
240,2019DP09,Dendrelaphis,109,49.91439069,0.030147976,0.100426449,,,0.692165873,0.38639001,0.606341813,,,0.00065206,0.195801715,-0.055706302,0.044304744,0.193658021,0.089131987,0.145361844,45.79301898,0.027658693,0.092134356,,,0.635014563,0.354486248,0.556276893,,,0.00059822,0.179634601,-0.051106699,0.040646554,0.177667909,0.081772465,0.13335949
249,2019DP10,Dendrelaphis,65,33.95187413,0.029825483,0.059955761,0.015904527,0.021211447,0.396904053,0.138132323,0.211666497,0.396904053,0.253571942,0.001925455,0.053402234,0.014712838,0.014712838,0.051459599,0.02482495,0.009742816,52.23365251,0.045885359,0.092239633,0.024468502,0.032632995,0.61062162,0.212511267,0.325640765,0.61062162,0.390110681,0.002962238,0.082157282,0.022635136,0.022635136,0.079168614,0.038192231,0.014988948
250,2019DP10,Dendrelaphis,65,36.59125935,0.023260446,0.054835457,0.015428108,0.052282051,0.749036674,0.24162579,0.5143782,0.749036674,0.279137313,0.007871367,0.125339935,-0.023514343,0.028767708,0.117127923,0.015577347,0.039839305,56.29424515,0.035785302,0.084362241,0.023735551,0.080433925,1.152364113,0.371731985,0.791351077,1.152364113,0.42944202,0.012109796,0.19283067,-0.036175912,0.044258013,0.180196804,0.023965149,0.061291239
252,2019DP10,Dendrelaphis,65,35.32035972,0.029994228,0.09990013,,,0.902032815,0.177331285,0.650724305,,,0.02361892,0.220423139,-0.074559568,0.021540347,0.198616127,0.011599374,0.086787779,54.33901495,0.046144966,0.153692507,,,1.387742792,0.272817361,1.001114316,,,0.0363368,0.339112521,-0.114707027,0.033138996,0.305563272,0.017845191,0.13351966
266,2019DP12,Dendrelaphis,43,19.06389278,0.029376574,0.009598413,0.004794191,0.008124636,0.269313131,0.217327542,0.231173778,0.231173778,0.204843452,0.01535912,0.021395564,0.003494973,0.003494973,0.017735923,0.008748082,0.004502001,44.33463438,0.068317615,0.022321891,0.011149282,0.018894501,0.626309607,0.505412888,0.537613436,0.537613436,0.476380121,0.035718883,0.049757125,0.008127843,0.008127843,0.041246333,0.020344377,0.010469769
267,2019DP12,Dendrelaphis,43,22.52705936,0.042437142,0.023437709,0.009288995,0.014682475,0.374537105,0.079838282,0.371822876,0.374537105,0.212045578,0.017247409,0.062420871,-0.007246347,-0.001919344,0.048231894,0.006782048,0.014466854,52.38851013,0.098691027,0.054506301,0.021602314,0.034145291,0.871016524,0.185670422,0.864704362,0.871016524,0.493129251,0.040110253,0.145164816,-0.016851969,-0.004463591,0.112167196,0.015772205,0.033643846
268,2019DP12,Dendrelaphis,43,25.21578898,0.039312223,0.038132904,0.009601077,0.038132904,0.500814199,0.134259222,0.252419507,0.500814199,0.227240124,0.04040472,0.100675052,-5.87E-05,0.016965391,0.061124941,0.018500177,0.019018585,58.64136972,0.091423775,0.088681172,0.022328085,0.088681172,1.164684184,0.312230748,0.587022109,1.164684184,0.528465404,0.093964465,0.234128027,-0.00013645,0.039454398,0.142151025,0.043023667,0.044229268
269,2019DP12,Dendrelaphis,43,23.45774678,0.060043031,0.015967123,0.002204788,0.008427145,0.298441773,0.102085781,0.298441773,0.298441773,0.218863334,0.013571474,0.016490862,-0.000351721,-0.000351721,0.026438114,0.007836689,0.007751144,54.55289949,0.139634957,0.037132844,0.005127414,0.019598011,0.694050634,0.237408793,0.694050634,0.694050634,0.508984498,0.031561568,0.038350841,-0.000817956,-0.000817956,0.061483987,0.018224859,0.018025917
270,2019DP12,Dendrelaphis,43,24.39305798,0.041464165,0.025470726,0.010253367,0.008174774,0.289483857,0.110319401,0.279333928,0.279333928,0.163466252,0.000857876,0.031879069,0.001494723,0.003873553,0.029727063,0.015735006,0.014625795,56.72804182,0.096428292,0.059234248,0.02384504,0.019011103,0.673218272,0.256556746,0.649613787,0.649613787,0.380154075,0.001995061,0.074137369,0.003476099,0.009008262,0.069132705,0.036593038,0.034013477
272,2019DP13,Dendrelaphis,55,24.74198078,0.088077394,0.084310184,,,0.537835617,0.155447956,0.191470654,,,0.008962124,0.125224739,-0.066777142,0.010448257,0.113691354,0.001075044,0.06804349,44.9854196,0.160140716,0.153291243,,,0.97788294,0.282632646,0.348128461,,,0.016294771,0.227681343,-0.121412985,0.01899683,0.206711553,0.001954626,0.123715435
273,2019DP13,Dendrelaphis,55,27.39528307,0.112904887,0.187362971,0.010967544,0.064626166,0.492986125,0.121165739,0.469428359,0.471790673,0.35661774,0.032955454,0.073313014,0.058882884,0.058882884,0.063082868,0.056411762,-0.002981605,49.80960559,0.205281612,0.340659948,0.019940989,0.117502119,0.896338409,0.220301344,0.853506107,0.857801223,0.64839589,0.059919007,0.133296389,0.107059788,0.107059788,0.114696123,0.102566841,-0.0054211
283,2019DP15,Dendrelaphis,86.992,33.35874999,0.110736579,0.194683895,,,0.700828393,0.196053076,0.555578083,,,0.023803779,0.196670119,-0.114880305,0.078068817,0.166465959,-0.000113672,0.115177507,38.34691695,0.127295129,0.223795171,,,0.805623957,0.225369086,0.638654225,,,0.027363182,0.226078397,-0.132058471,0.089742525,0.191357779,-0.000130669,0.132400114
298,2019DP16,Dendrelaphis,76.98133333,29.18823143,0.054357771,0.08290187,0.05250986,0.08290187,0.658115452,0.365910491,0.316574104,0.658115452,0.379017025,0.022752095,0.169228962,-0.060737892,0.020055096,0.153769694,0.001360267,0.064061993,37.91598582,0.070611625,0.107690874,0.068211159,0.107690874,0.854902641,0.47532366,0.411234893,0.854902641,0.49234926,0.02955534,0.219831166,-0.078899507,0.026051895,0.199749325,0.001767008,0.083217568
301,2019DP16,Dendrelaphis,76.98133333,34.7331981,0.315724015,0.142109666,0.01057825,0.035845656,0.639563791,0.211666082,0.378441069,0.378441069,0.309985142,0.013008076,0.041832547,0.022449448,0.022449448,0.046701502,0.091593359,0.067011316,45.11898742,0.410130614,0.184602759,0.013741319,0.046564089,0.830803733,0.274957672,0.491601084,0.491601084,0.402675725,0.016897701,0.054341157,0.029162197,0.029162197,0.060666009,0.118981258,0.087048786
303,2019DP16,Dendrelaphis,76.98133333,41.02455544,0.189936418,0.079975707,0.008705672,0.03219796,0.479385686,0.130150758,0.422857756,0.479385686,0.235443398,0.019442898,0.072622608,0.032432619,0.032432619,0.062484224,0.063608245,0.030361501,53.2915626,0.246730486,0.10388974,0.011308809,0.041825672,0.622729778,0.169067945,0.54929908,0.622729778,0.305844791,0.02525664,0.094337945,0.042130498,0.042130498,0.081168021,0.082628141,0.039440082
308,2019DP16,Dendrelaphis,76.98133333,43.15309154,0.061712542,0.114578722,0.008388982,0.051359518,0.268636508,0.125545624,0.260490665,0.268636508,0.185409697,0.008330115,0.094650593,0.017432905,0.041545619,0.089086121,0.055113126,0.038841224,56.0565655,0.080165593,0.148839617,0.010897424,0.066716847,0.348963179,0.163085801,0.338381597,0.348963179,0.240850202,0.010820955,0.122952655,0.022645627,0.053968433,0.115724315,0.071592845,0.05045538
309,2019DP16,Dendrelaphis,76.98133333,46.32402614,0.088903403,0.07331892,0.010275391,0.057900658,0.63687485,0.141486321,0.63687485,0.63687485,0.331763377,0.002442469,0.131997154,0.024249381,0.044598837,0.132984096,0.041716294,0.018808685,60.17566095,0.115486962,0.095242466,0.013347899,0.075213894,0.827310756,0.183793025,0.827310756,0.827310756,0.430966006,0.003172807,0.171466442,0.031500338,0.057934613,0.172748497,0.054190142,0.024432787
310,2019DP16,Dendrelaphis,76.98133333,45.25001819,0.103017026,0.11835124,0.023729026,0.061136762,0.931617621,0.103026149,0.926306801,0.931617621,0.414031058,0.02184029,0.140319558,0.007296304,0.049906841,0.120002628,0.047103473,0.041859793,58.78050722,0.133820787,0.153740179,0.030824389,0.079417645,1.210186393,0.133832638,1.203287552,1.210186393,0.537833056,0.028370891,0.182277381,0.009478018,0.064829796,0.155885359,0.061188175,0.05437655
316,2019DP17,Dendrelaphis,81.23117629,39.0069261,0.084762169,0.064142588,0.012905779,0.017760058,0.603940912,0.132488825,0.572500547,0.603940912,0.305337142,0.016391183,0.09127853,0.01196015,0.018396692,0.075723068,0.045654245,0.034117962,48.01964945,0.104346844,0.078963018,0.015887717,0.021863598,0.74348414,0.163100956,0.704779338,0.74348414,0.375886644,0.020178439,0.112368839,0.014723596,0.02264733,0.093219218,0.056202861,0.042001068
317,2019DP17,Dendrelaphis,81.23117629,44.98654751,0.024954523,0.045000216,0.016412694,0.029759851,0.408030667,0.099277692,0.324955397,0.408030667,0.159700402,0.01315398,0.104067776,0.00078477,0.018446945,0.090391721,0.040613678,0.04029497,55.38088892,0.030720377,0.055397716,0.02020492,0.036635997,0.502307963,0.122216244,0.400037783,0.502307963,0.196599889,0.016193266,0.128113098,0.000966095,0.022709193,0.11127713,0.049997649,0.049605301
319,2019DP17,Dendrelaphis,81.23117629,47.52934962,0.043144115,0.044772229,0.018317139,0.044772229,0.74878193,0.179935932,0.550522394,0.74878193,0.301299589,0.039800862,0.158802407,0.022140906,0.047271684,0.119732284,0.038345139,0.017277371,58.51121674,0.053112755,0.055117052,0.022549395,0.055117052,0.921791318,0.221510928,0.677723036,0.921791318,0.370916196,0.048997028,0.195494407,0.027256661,0.058194016,0.14739696,0.047204953,0.021269384
320,2019DP17,Dendrelaphis,81.23117629,48.48804744,0.070762905,0.077076142,0.023319157,0.077076142,1.574920353,0.127916182,1.144702121,1.574920353,0.273344719,0.092146313,0.175958703,0.018628146,0.059446433,0.083856282,0.053049168,0.035309514,59.69142595,0.087112988,0.094884927,0.028707152,0.094884927,1.938812689,0.157471784,1.409190625,1.938812689,0.336502229,0.113437127,0.216614742,0.022932262,0.073181795,0.103231648,0.065306413,0.043467933
321,2019DP17,Dendrelaphis,81.23117629,47.19350754,0.040564978,0.036485939,0.034779776,0.030479112,0.459574607,0.136981658,0.424557365,0.459574607,0.300825908,0.022601319,0.09181362,0.019260798,0.02505979,0.065992397,0.032628205,0.012988377,58.09777686,0.049937696,0.044916177,0.042815797,0.037521446,0.565761359,0.168631878,0.522653228,0.565761359,0.370333069,0.027823454,0.113027564,0.023711091,0.030849966,0.081240233,0.040167096,0.015989399
322,2019DP17,Dendrelaphis,81.23117629,49.76375591,0.08838062,0.041443191,0.013716598,0.023806925,0.452168464,0.105789188,0.418846586,0.452168464,0.329283533,0.016584695,0.112872905,0.010714505,0.016946986,0.096409952,0.0419284,0.032029861,61.26189251,0.108801355,0.051018825,0.016885879,0.029307621,0.556643994,0.13023225,0.515622948,0.556643994,0.405365955,0.020416662,0.138952691,0.013190139,0.020862662,0.118685899,0.051616143,0.039430503
323,2019DP17,Dendrelaphis,81.23117629,53.24421046,0.094236111,0.192686119,0.072852594,0.146928879,1.993195544,0.194178397,1.780824901,1.993195544,0.788565549,0.182805611,0.366609014,0.027571101,0.140469958,0.181175234,0.068061719,0.041237803,65.54652154,0.116009782,0.237207102,0.089685509,0.180877448,2.453732218,0.239044177,2.192292396,2.453732218,0.970767118,0.225043659,0.451315653,0.033941526,0.172926165,0.223036576,0.083787682,0.05076598
337,2019DP18,Dendrelaphis,29.534,17.89063834,0.043307438,0.07991032,0.000319491,0.003848725,0.58057876,0.099080164,0.161376446,0.162357927,0.149733392,3.17E-05,0.006383367,-0.006635375,-0.006635375,0.008732244,0.046947933,0.053085097,60.57641479,0.14663587,0.270570597,0.001081773,0.013031506,1.965797928,0.335478311,0.54640904,0.549732265,0.506986497,0.000107324,0.021613621,-0.022466903,-0.022466903,0.02956675,0.158962324,0.179742321
339,2019DP18,Dendrelaphis,29.534,18.68315321,0.021224928,0.033469694,0.005512713,0.015794684,0.279988547,0.10525648,0.220327929,0.279988547,0.130473123,0.00634287,0.040844862,-0.007481786,0.008312898,0.034902657,0.020489061,0.028574438,63.25981313,0.071866079,0.113325977,0.018665649,0.053479665,0.948021086,0.356390872,0.746014524,0.948021086,0.441772612,0.021476502,0.138297764,-0.02533279,0.028146875,0.118177885,0.069374488,0.096750991
340,2019DP18,Dendrelaphis,29.534,19.18801361,0.062494606,0.079316425,0.004601454,0.011304292,0.382003656,0.113116007,0.178432248,0.212512405,0.110041054,-0.000987426,0.01256347,-0.005498562,0.00580573,0.020729919,0.030314692,0.03638185,64.96923414,0.211602243,0.268559712,0.015580191,0.03827552,1.293436906,0.383002666,0.60415876,0.719551721,0.372591094,-0.003343354,0.042539006,-0.018617737,0.019657783,0.070190015,0.102643368,0.123186328
341,2019DP18,Dendrelaphis,29.534,19.57502873,0.064422629,0.046892811,0.041654194,0.043067176,0.496502693,0.085093036,0.41422017,0.496502693,0.079885861,0.004932028,0.051795785,-0.003647405,0.008682965,0.045808574,0.04064309,0.044427938,66.27963951,0.218130389,0.158775687,0.141038104,0.145822362,1.681122411,0.2881189,1.402519705,1.681122411,0.270487781,0.016699492,0.175376802,-0.01234985,0.029399894,0.155104536,0.137614581,0.150429802
346,2019DP19,Dendrelaphis,30.64466667,19.05245859,0.046793449,0.041572479,0.009108487,0.013106515,0.241824488,0.090920153,0.241137024,0.241824488,0.20834651,0.012011235,0.026009886,0.01521122,0.01521122,0.025632262,0.021578211,0.006247151,62.17218415,0.152696877,0.135659752,0.029722911,0.042769319,0.789124225,0.296691603,0.786880883,0.789124225,0.679878533,0.03919519,0.084875736,0.049637413,0.049637413,0.083643468,0.070414245,0.020385769
347,2019DP19,Dendrelaphis,30.64466667,20.54038713,0.132542445,0.069624733,0.03190486,0.048735918,1.007807948,0.131717839,0.736285313,1.007807948,0.163899635,0.033750816,0.099749742,0.046466598,0.04669396,0.070050865,0.064696985,0.019364604,67.02760826,0.432513906,0.227200163,0.104112276,0.159035562,3.288689541,0.429823045,2.40265401,3.288689541,0.53483902,0.110136019,0.325504412,0.151630292,0.152372224,0.228590722,0.211119886,0.063190779
348,2019DP19,Dendrelaphis,30.64466667,18.00322579,0.06095593,0.144686401,0.019806198,0.014532483,0.73660498,0.120147291,0.498025757,0.521372658,0.321467569,0.012944358,0.045822948,0.014831083,0.014998105,0.032093122,0.068900988,0.054328088,58.74831658,0.198912036,0.472142192,0.064631793,0.047422552,2.403697153,0.392065908,1.625162913,1.701348765,1.049016367,0.042240167,0.149529928,0.048396946,0.048941975,0.104726614,0.224838432,0.177283992
349,2019DP19,Dendrelaphis,30.64466667,21.70062074,0.126437238,0.065712395,0.014695294,0.03594583,0.53595895,0.080081451,0.43668162,0.53595895,0.176150005,0.023217014,0.066367698,0.029412498,0.030757363,0.048378348,0.033008219,0.004321888,70.81369482,0.412591332,0.214433383,0.047953838,0.117298812,1.748946908,0.261322638,1.424984076,1.748946908,0.574814558,0.075762005,0.216571775,0.095979174,0.100367752,0.157868737,0.10771277,0.014103229
350,2019DP19,Dendrelaphis,30.64466667,22.68752323,0.070577885,0.042180255,0.00410607,0.010366133,0.614915355,0.096957683,0.582042935,0.614915355,0.446187518,0.013316628,0.049593498,0.012706591,0.012780834,0.038116332,0.074052931,0.061864313,74.03416546,0.230310499,0.137643055,0.01339897,0.033826874,2.006598282,0.316393335,1.899328655,2.006598282,1.456003821,0.043454961,0.161834028,0.041464282,0.041706553,0.124381618,0.241650307,0.20187628
370,2019DP20,Dendrelaphis,89.49533333,36.1762706,0.059468392,0.038249141,0.018424475,0.038249141,0.445931192,0.135929878,0.330302154,0.445931192,0.24450213,0.028668719,0.116503394,0.018485959,0.025941297,0.090886419,0.032490403,0.014456268,40.42252177,0.066448596,0.042738699,0.020587079,0.042738699,0.498273123,0.151884878,0.36907193,0.498273123,0.273200983,0.032033759,0.130178177,0.020655779,0.0289862,0.101554367,0.03630402,0.016153097
374,2019DP20,Dendrelaphis,89.49533333,41.68751512,0.024353447,0.052221576,0.021189698,0.028451281,0.472340154,0.128719087,0.471537184,0.472340154,0.215506256,0.016721271,0.10501328,-0.009251723,0.019199558,0.091233092,0.056777215,0.066957139,46.58065797,0.027211975,0.058351172,0.023676875,0.031790798,0.527781882,0.143827708,0.526884662,0.527781882,0.240801669,0.018683959,0.117339392,-0.01033766,0.021453138,0.101941732,0.063441537,0.074816346
375,2019DP20,Dendrelaphis,89.49533333,43.77106666,0.114338898,0.070560036,0.018678686,0.039917034,0.849313866,0.101890984,0.812196003,0.849313866,0.309860911,0.053631623,0.237676276,-0.016954969,0.022962065,0.183568955,0.041581988,0.0591349,48.90876991,0.127759621,0.07884214,0.020871129,0.044602363,0.949003522,0.113850611,0.907528888,0.949003522,0.346231361,0.059926726,0.265573932,-0.018945087,0.025657276,0.205115672,0.046462744,0.066075959
376,2019DP20,Dendrelaphis,89.49533333,43.8350336,0.174269479,0.130873643,0.053341615,0.032571883,0.712972438,0.147777848,0.712972438,0.712972438,0.378550662,0.032295439,0.143382241,0.017342197,0.031990191,0.103042295,0.017968721,0.001823712,48.98024508,0.194724655,0.146235159,0.059602677,0.036395063,0.796658788,0.165123524,0.796658788,0.796658788,0.422983688,0.036086171,0.160211974,0.019377767,0.035745094,0.115137059,0.02007783,0.002037773
377,2019DP20,Dendrelaphis,89.49533333,45.80474365,0.033537708,0.079609356,0.0269257,0.065375369,0.746756854,0.172848944,0.746756854,0.746756854,0.321712637,0.067730584,0.234837436,-0.024467903,0.040907466,0.166145253,0.047985261,0.073363469,51.18115319,0.037474253,0.088953639,0.03008615,0.073048914,0.834408708,0.193137382,0.834408708,0.834408708,0.359474203,0.075680576,0.262401879,-0.027339865,0.045709049,0.185646834,0.053617613,0.081974631
378,2019DP20,Dendrelaphis,89.49533333,40.43273107,0.047210808,0.078662728,0.025986314,0.041610422,0.822615697,0.133144246,0.822615697,0.822615697,0.301896063,0.03685318,0.1738253,-0.027253661,0.01435676,0.142306834,0.032470047,0.06059549,45.17859152,0.052752256,0.087895899,0.029036501,0.046494516,0.919171611,0.148772278,0.919171611,0.919171611,0.337331626,0.041178885,0.194228339,-0.030452606,0.016041909,0.159010341,0.036281273,0.067707989
